customer_number,fruit_veg,dairy,confectionary,grocery_food,grocery_health_pets,bakery,newspapers_magazines,prepared_meals,soft_drinks,frozen,meat,tobacco,drinks,deli,world_foods,lottery,cashpoint,seasonal_gifting,discount_bakery,practical_items
2606,84.53,108.6,63.37,108.72,34.87,0,36.79,23.46,12.15,56.02,24.01,0,4.67,0,1.78,0,0,0,0,6.8
15347,193.41,56.44,52.91,39.39,27.7,0,3,40.43,0,0,0,0,0,0,15.39,0,0,0,0,0
9667,12.2,54.25,5.78,6.52,16.68,0,18,24.66,2.54,13.6,37.57,0,31.24,2.99,9.7,84,295,0,0,4.24
11343,52.89,22.43,20.4,23.93,38.72,0,12.9,7.96,2.64,17.27,82.64,19.84,107.13,0,1.19,0,0,4.31,0,1.49
4781,11.61,26.85,22.63,7.74,27.85,0,29.9,7.48,10.06,8.12,16.98,228.62,0,0,0,1,540,1.69,0,0
2282,200.76,87.61,41.25,114.35,90.54,0,1.3,34.97,7.77,14,74.04,0,58.13,10.12,3.94,0,0,1.69,0,3.13
13275,58.52,15.49,16.74,51.87,27.49,0,0,3.52,1.39,15.44,38.86,0,55.27,24.72,6.84,2,0,4.45,0,0
2901,81.02,84.95,39.87,65.35,112.54,0,18.97,27.32,1.67,14.41,39.33,0,66.79,5.1,10.5,0,0,0.84,0,0
11394,56.65,49.59,41.2,31,31.81,0,34.9,31.3,53.2,4.12,24.63,44.61,58.73,52.16,1.38,0,30,23.05,0,2.11
2820,64.94,37.95,9,11.18,61.41,0,48,1.18,0.89,5.55,24.74,0,0,5.98,6.53,2,0,15.55,0,0.84
7758,7.39,28.76,31.79,21.3,16.3,0,2.99,1.58,4.1,15.34,3.53,171.22,19.81,5.73,1.98,0,0,5.01,1.96,0
308,73.05,48.37,26.38,14.33,5.04,0,1.49,17.02,4.79,12.14,57,0,7.65,0,0,0,230,0,0,0
734,104.19,68.01,66.87,75.51,47.71,0,24.91,51.17,6.4,22.11,82.79,0,130,0,2.61,0,0,12.74,0,0
3096,41.94,100.17,17.87,40.81,165.73,0,1.63,5.13,5.02,30.09,7.88,0,0,31.96,3.96,0,0,2.55,0,0
3065,28.58,34.69,22.07,32.65,55.7,0,8.22,15.17,8.82,7.23,46.29,0,4.67,0,8.12,0,0,2.5,0,0
3973,59.08,10.38,37.14,18.93,25.05,0,4.7,15.27,21.22,22.09,16.79,24.51,0,0,3.72,0,10,36.95,0,0
8108,19.29,32.53,22.69,30.8,74.7,0,14.75,18.31,33.57,29.55,47.11,524.94,296.96,5.49,3.36,0,0,2.92,1.1,0
2301,26.4,41.13,3.99,28.05,4.16,0,0,19.51,3.1,1.59,1.87,105,30.17,0,0,1,101.72,0,0,0
13925,93.57,55.94,72.5,87.83,280.68,0,0,71.12,22.33,72.3,88.81,301.24,15.05,0,0,0,10,6.53,0,8.31
827,61.1,33.09,58.67,98.39,84.89,0,1.7,4.16,13.65,10.43,14.71,0,0,6.94,2.54,0,0,0,0,1.92
12703,27.84,37.59,35.96,23.1,73.35,0,0,17.38,26.29,11.46,4.47,185.75,4.42,18.44,7.49,6,240,8.51,0,1.69
14700,22.57,12.87,3.72,20.54,3.34,0,36.66,0,26.95,6.44,14.14,174.26,25.5,0,6.04,0,575,0,0,15.06
1286,23.24,47.82,25.83,18.98,51.88,0,7.34,14.67,12.72,22.62,27.7,0,50.16,55.13,37.9,0,0,24.17,0,0
1944,53.76,109,67.04,114.67,35.91,0,2.25,107.16,11.23,49.57,42.79,0,0,0,0.99,0,0,0,0,0
7083,56.43,84.18,6.02,60.84,164.07,0,2.7,147.64,38.38,64.34,58.37,198.5,514.23,13.32,0.79,0,0,0,0,0
15875,48.01,43.23,59.98,27.76,56.7,0,76.33,2.48,3.35,0,5.45,0,0,4.68,21.26,0,0,60.42,0,0
16292,76.14,60.93,97.8,131.99,158.06,0,1.05,3.13,4.89,9.54,0,0,571.76,0,0.81,157.5,25,2.55,0,2.79
2922,16.43,8.35,5.18,7.49,1.49,0,9.49,11.19,0.24,5.03,7.23,0,1.44,15.62,13.52,69,290.38,0,0,0
14221,66.09,175.88,215.98,101.96,86.8,0,0,53.68,9.64,166.72,0,0,3.65,0,23.51,0,0,2.51,0,0
8819,12.3,37.08,20.28,15.73,16,0,3.7,26.98,14.6,1,21.88,291.39,0,12.62,3.51,196,0,2.56,0,0
11662,76.24,113.54,177.79,134.1,149.98,0,64.67,82.3,111.69,134.82,172.85,156.66,52,24.39,13.21,12,135,12.23,0,1.95
398,0.63,29.03,10.36,8.8,19.33,0,0.76,9.37,4.26,6.13,8.44,0,163.64,0,0.69,34,200,0,0,0
8207,80.54,181.69,69.78,46.3,70.24,0,57.84,30.96,25.04,4.81,133.84,4.86,2.29,18.43,20.08,0,60,1.27,0,8.61
1073,130.08,110.17,62.26,62.49,60.81,0,6.25,34.27,4.91,57.86,81.73,0,75.48,7.66,14.47,-1,87,0.84,0,0
6460,18.8,17.27,68.01,37.53,30.92,0,16.8,83.32,1.61,12.74,2.96,0.84,3.57,11.83,0,0,0,15.31,0,6.8
9502,65.33,72.78,82.21,22.85,35.91,0,41.47,64.35,57.42,56.94,62.3,65.07,44.81,11.29,34.78,1,587,0,0,0
11695,36.08,120.11,72.36,61.76,116.94,0,9.57,7.86,31.93,17.03,3.38,2,27.28,58.71,4.6,13,0,8.35,22.68,17.67
1589,80.52,88.97,58.7,93.28,62.28,0,14.03,62.96,36.12,59.61,11.67,0,147.75,0,0,0,0,0,0.5,16.88
6002,27.3,59.78,27.39,24.19,24.26,0,24.15,18.41,9.95,33.73,19.34,63.59,120.15,0,2.02,89,487.5,1.69,0,1.1
15617,8.57,15.43,9.33,1.85,4.63,0,12.41,3.8,4.9,0,0,142.21,0,3.24,1.39,49,14,9.95,0,0
9260,84.66,66.58,43.37,74.65,305.66,0,6.75,69.86,33.26,43.31,91.39,52,681.83,4.3,9.44,690,0,17.87,0,6.1
2216,77.94,64.23,53,32.76,36.66,0,11.83,44.58,8.98,19.15,24.38,0,37.39,0,7.08,4,0,2.96,0,0
2154,90.54,60.82,19.95,75.8,23.73,0,84.69,2.78,36.41,50.95,13.6,0,33.77,0,0,0,0,0.42,37.36,0
10318,82.76,58.31,49.72,82.02,106.73,0,0.85,48.04,28.79,88.29,61.12,0,4.25,21.94,16.83,0,10,2.55,0,0
8677,41.51,69.62,87.26,56.17,95.4,0,4.09,37,31.16,30.26,28.44,275.7,90.47,66.22,9.18,6,0,23.16,0,16.45
13060,41.52,48.11,138.62,18.04,18.25,0,0,13.27,46.47,63.85,32.84,0,43.82,71.42,90.9,0,0,33.78,77.69,0
6080,95.72,64.62,63.68,19.81,71.76,0,12.44,75.56,46.85,12.05,21.5,581.82,408.71,0,5.84,0,155,0,0,0
12485,32.55,38.65,31.25,20.48,7.84,0,0,12.84,0.84,45.84,4.58,324.98,0,1.9,0,0,0,0,0,0
12482,116.7,62.31,25.09,25.31,68.39,0,0,0,0,17.83,0,0,70.41,7.88,4.77,0,0,0,0,6.8
9521,45.11,22.14,96.8,48.01,28.12,0,2.15,5.85,22.36,11.8,23.1,6.99,15.15,52,15.66,274,221.07,0,0,0
11246,92.04,75.35,80.64,216.64,111.15,0,2.5,6.24,29.49,83.52,37.49,424.09,105.95,7.61,1.15,78,0,4.24,1.5,3.4
12875,35.76,33.45,19.89,18.48,46.49,0,0,1.69,0,0,29.46,39.63,12.15,0,0,0,0,0,0,2.51
11103,189.44,197.29,127.52,246.6,135.36,0,0.2,131.68,33.05,104.27,353.67,0,51.69,0,0,0,0,15.66,0,5.94
5189,132.04,144.75,163.72,250,123.69,0,66.31,152.97,38.3,208.31,321.44,291.45,18.72,0,0.89,5,480,4.35,0,3.4
4549,79.98,212.68,70.63,137.91,176.67,0,41.07,41.31,53.78,72.27,186.28,105.84,0,0,6.82,0,0,22.76,0,0
14096,53.94,33.4,76.56,51.55,77.17,0,0,55.72,16.32,55.95,46.96,0,3.4,0,1.64,0,0,69.64,5.27,0
447,14.13,15.97,23.52,35.18,57.15,0,2.1,4.32,2.35,21.54,36.39,0,30.25,7.79,6.64,0,0,1.27,2.7,1.68
2638,9.68,14.06,6.54,12.86,4.7,0,1.4,5.07,1.27,30.18,6.66,0,4.28,0,0,0,80,0,0.69,0
14982,27.4,8.32,23.34,43.44,20.94,0,2.36,4.11,0,18.77,26.65,0,0,0,14.06,0,0,0,0,0
123,84.72,68.3,69,123.93,30.91,0,0.78,15.13,14.72,5.71,2.19,0,4.66,106.85,27.5,0,0,11.84,20.28,0
11701,7.1,15.5,0,11.22,46.94,0,10.74,17.15,3.59,4.63,19.67,45.14,27.5,0,0,16,0,14.42,3.48,0
15414,74.8,42.6,38.04,65.85,11.33,0,10.35,19.74,0,14.16,34.61,0,67.7,20.12,8.99,13.5,0,0,0,0
12360,29.57,41.8,53.47,64.05,60.37,0,0,17.6,53.45,10.99,24.36,0,20.43,10.47,13.88,0,0,5.06,0,0
3158,76.07,149.39,40.94,78.22,49.53,0,78.24,97.58,62.12,60.56,49.77,0,0,0,11.93,32,0,1.99,0,0
15709,24.95,33.36,36.43,21.52,4.9,0,4.3,75.34,0.81,0,2.99,0,0,0,0,0,0,0,0,0
3947,48.46,53.43,18.94,71.71,57.85,0,5.83,3.24,3.7,7.05,60.42,457.3,0,1.1,4.49,2,244.75,1.99,0,0
13807,45.35,64.99,19.91,19.2,23.67,0,0,0,4.14,0.99,2.39,0,16.16,0,0,0,0,0,0,0
6654,13.95,12.55,12.02,25.66,229.81,0,13.04,9.42,6,11.16,2.13,0,88.82,6.07,0,0,0,0.84,3.19,1.1
559,38.71,100.32,101.64,19.27,44.81,0,17.73,45.96,114.55,54.67,10.76,0,0,74.48,2.97,10,0,16.59,0,0
1730,119.89,143.43,25.42,69.65,32.47,0,15.81,63.73,20.72,48.81,2.99,0,27.97,0,3.17,0,0,0,0,0
13307,121.46,66.97,70.17,44.44,25.14,0,0,3.57,23.66,13.93,4.5,24.81,48.98,38.93,0,0,0,0,0,0
11346,459.87,448.59,353.59,441.91,347.42,0,42.25,104.18,60.27,222.16,242.55,11.31,86.7,117.91,30.12,0,15,23.91,0,12.6
6875,84.82,49.86,28.13,77.6,14.15,0,3.33,10.84,5.64,29.17,96.71,0,220.33,37.9,0,0,0,2.79,10.43,0
6097,139.19,408.89,533.05,418.81,655.76,0,29.08,454.29,529.65,322.06,575.51,8.22,5.7,0,1.19,0,130,0,0,4.83
359,102.46,62.43,56.48,87.96,55.22,0,14.2,37.04,16.78,63.6,82.55,0,132.45,24.49,9.5,0,0,6.8,0,2.55
1201,59.58,51.19,48.65,27.39,32.32,0,10.58,57.29,15.66,105.56,96.59,0,416.92,11.92,0.85,0,0,0.94,2.84,5.32
10352,129.74,126.97,57.76,29.29,100.27,0,1.05,21.82,9.08,26.56,16.5,0,0,41.55,0,0,0,9.64,0,0
10544,85.09,136.37,67.24,177.11,143.15,0,17.4,53.82,28.65,75.45,100.92,0,178.78,0,17.89,0,0,5.91,0,8.32
4770,52.38,53.43,89.81,12.55,64.14,0,0.2,50.54,24.52,1.99,152.58,128.39,0,15.83,5.94,0,10,1.69,0,1.43
15354,26.72,19.69,27.38,9.59,29.17,0,64.27,17.65,0,16.74,22.47,663.64,0,0,13.25,127,30,3.64,0,1.69
1024,15.47,33.98,6.28,8.89,19.99,0,15.05,26.04,1.57,1.64,1.59,0,0,0,0.99,0,0,0,0,4.25
6802,40.57,127.32,138.73,50.21,114.9,0,25.97,31.53,10.69,17.88,15.35,441.88,22.33,8.13,0,0,98,19.91,0,12.31
1442,131.34,109.36,55.85,104.77,33.52,0,18.44,81.45,22.37,58.86,116.92,0,2.55,0,5.3,0,0,7.81,0,0
2226,42.92,103.1,50.21,166.4,94.15,0,15.3,148.21,35.09,8.09,61.55,0,15.29,6.65,11.7,0,0,0,0,1.69
10707,122.09,71.15,40.56,112.31,58.97,0,9.8,47.45,10.53,66.04,137.82,0,104.83,0,3.82,0,0,9.9,0,0
9748,42.32,24.03,8.68,48.84,30.85,0,12.62,25.23,19.52,20.06,68.1,36.25,153.99,2.47,0.56,8,10,0,9.53,0
1865,52.45,79.31,12.88,9.38,3.39,0,2.67,14.75,8.22,7.99,15.98,0,8.5,0,1.09,0,0,0,0,0
6954,32.17,9.44,19.35,26.49,21.99,0,6.43,16.65,3.7,3.46,20.36,10.01,15.63,1.9,0,0,115,0,1.84,0
10086,36.55,12.32,57.75,22.18,59.44,0,1.7,5.67,20.15,9.37,9.85,2.42,22.55,0,0,0,0,1.99,0,0
14111,51.4,21.38,8.49,75.73,68.44,0,0,21.2,0,0,74.11,0,26.32,0,0,0,0,1.9,0,0.67
4570,4.96,4.67,33.28,4.45,10.45,0,6.9,1.09,33.04,2.35,1.99,572.28,0,0,0.56,216,0,3.98,0,1.73
12711,41.23,25.82,2.32,18.27,8.1,0,0,6.21,3.01,6.88,53.5,69.17,107.72,0,0,30,0,2.11,4.42,0
1910,63.56,28.24,11.62,19.59,2.58,0,10.56,23.71,1.29,16.91,2.88,0,16.16,1.92,0,1,50,0,0,0
4769,71.52,69.21,65.07,45.07,64.53,0,36.29,45.34,31.45,39.48,28.07,627.4,0,0.79,19.32,0,273.5,36.64,0,0
13936,34.15,42.21,31.85,63.28,67.35,0,0,7.36,23.3,39.32,24.43,0,198.3,0,10.9,0,0,4.13,0,0.84
7626,416.79,242.27,108.92,193.21,389.73,0,31.3,161.68,1.5,16.39,79.83,0,0,63.16,23.8,0,0,24.97,0,5.51
3196,51.93,104.59,82.49,96.68,37.44,0,32.5,5.59,12.43,29.16,58.8,0,0,4.77,0,64,0,0,0,0
1253,54.57,63.94,85.63,66.46,29.76,0,20.42,66.25,29.21,39.48,41.95,0,175.64,20.27,29.05,2,0,26.55,0,4.15
14203,87.45,84.45,64.86,42.96,100.88,0,0,64.8,3.44,20.94,102.07,0.89,39.26,0,5.37,40,23.76,12.26,0,0
13517,49.79,48.8,12.55,58.67,63.74,0,0,24.52,0,13.46,82.76,0,0,0,3.96,0,50,1.69,0,5.72
341,90.81,82.48,85.59,36.88,24.64,0,8.29,41.59,13.87,93.72,15.78,0,0,0.49,15.76,0,95,5,0,9.5
5984,24.57,38.1,23.35,84.61,62.07,0,5.6,4.67,1.22,57.71,80.79,412.29,185.37,0,0,6,120,0,0,0.67
6787,227.53,74.48,100.87,216.61,101.96,0,26.35,182.07,48.8,26.08,2.14,23,44.54,1.01,0,0,0,0,0,0
11572,7.16,36.42,31.13,62.22,76.53,0,2.8,3.86,4.57,41.72,16.8,0,0,5.5,0,0,0,1.02,8.89,0.84
4243,138.57,67.54,92.21,126.77,38.46,0,13.33,74.48,11.81,164.24,5.19,22.2,0,57.81,0,0,0,6.97,49.74,0
6454,79.41,59.86,48.87,37.22,54.44,0,27.13,29.25,23.39,75.04,81.67,80.97,15.13,15.92,26.29,15,91.5,5.38,0,2.97
4188,33.79,50.63,132.12,65.81,2.28,0,10.36,45.23,10.89,12.44,4.98,1.92,0,0,0,9,0,0,0,0
15801,38.01,65.23,53.81,68.85,16.2,0,68.31,4.27,57.42,0,10.12,0,0,0,9.02,0,0,3.38,0,0
3148,0.77,21.28,13.68,52.26,53.91,0,1.29,2.65,7.31,53.34,37,0,2.2,0.95,0,0,0,12.77,0,0
1774,39.32,68.89,122.78,34.6,21.7,0,15.75,15.94,33.87,7.49,40.4,0,112.11,0,9.46,0,35,0,0,0.76
7643,225.77,75.03,112.97,64.29,57.23,0,35.34,59.18,12.15,60.34,203.24,0,12.5,122.01,10.15,0,5,0.84,0,17.73
14326,53.62,152.22,84.83,46.11,73.53,0,3,0,13.2,58.26,67.72,16.88,0,2.04,27.95,0,15,3.38,0,0
3353,88.36,156.29,114.1,106.88,104.69,0,10,112.97,21.74,18.42,65.32,0,0,34.29,21.1,0,0,0.84,0,2.55
15772,50.64,106.66,33.95,25.05,29.13,0,14.34,27.97,10.82,0,8.39,0,15.3,6.98,8.69,0,0,8.27,0,0
11816,1.89,7.98,11.37,0,0.44,0,0,0,0,0,0,0,0,0,4.07,0,36.88,0,0,0
6569,80.02,59.84,76.74,25.5,28.82,0,10.91,35.96,88.59,14.63,46.33,46.95,9.55,0.3,0,7,335.5,0,0,1.18
14398,39.86,60.88,14.61,24.43,1.83,0,3.3,0,0,15,10.38,0,10.62,4.11,0,0,0,0,1.79,0
13939,37.54,39.71,65.09,12.04,7.17,0,0,0,4.88,3.36,41.2,16.7,53.04,0,14.57,0,0,3.35,0,0
825,52.15,41.07,2.37,19.61,6.72,0,7.4,1.39,20.16,76.41,45.05,0,0,0,0,0,0,0,0,0
8586,41.99,98.62,49.82,91.14,19.42,0,15.3,5.15,14.81,3.95,10.6,0.2,100.98,40.8,0.45,0,0,6.23,0,2.72
231,39.28,110.05,164.89,99.67,74.52,0,84.28,72.02,37.1,108.71,57.84,0,3.22,23.6,0,0,20,4.06,0,0
1076,39.35,21.77,34.49,47.53,13.19,0,24.8,51.12,10.48,38.36,37.07,0,32.3,0,1.78,0,0,1.49,0,0
6483,20.88,46.67,17.66,20.72,22.45,0,5.4,13.69,51.99,21.79,13.88,127.98,859.35,9.6,0,-6,0,7.63,8.37,0
2209,95.28,59.85,16.05,72.99,131.63,0,32.14,13.42,9.71,20.81,9.27,0,92.27,0,8.31,0,0,1.27,0,12.57
14633,149.95,137.15,43.69,97.34,33.95,0,4.39,0,17.59,13.85,0,0,1.35,0,1.94,0,0,0,0,0
8735,35.16,103.67,96.71,46.95,19.94,0,14.82,58.29,43.63,16.55,45,0,55.43,2.29,25.76,3,0,22.3,0,0
15879,2.78,17.37,4.37,12.49,23.13,0,0.9,6.7,0.93,0,3.5,0,4.29,36.56,8.12,1,159,8.34,0,0
9622,6.7,2.38,0,7.54,0.84,0,0.5,6.02,0.44,1.49,14,0,25.51,0,0,0,0,0,0,0
11286,27.15,44.82,46.53,28.46,117.85,0,31.65,17.44,6.47,3.7,18.22,157.78,72.19,6.16,17.69,66.5,70,5.93,0,0.42
13006,18.62,81.97,43.87,37,38.84,0,0,22.96,21.85,7.94,75.07,153.43,221.81,0,1.19,0,60,0,0,5.1
7346,39.36,2.56,15.87,11.86,10.82,0,1.96,7.16,6.03,19.78,40.42,25.32,33.32,15.01,3.26,0,5,82.79,0,0
14872,5.62,36.95,26.22,12.11,38.61,0,9.86,6.5,0,28.04,8.84,34.85,0,0,0,0,0,5.06,20.67,4.87
14442,251.33,37.59,58.79,78.27,12.83,0,11.92,0,8.91,14.93,8.87,30.86,0,41.86,7.29,0,0,0,0,0
7365,57.28,48.26,18.86,34.06,24.14,0,4.58,33.71,14.34,14.27,9.14,23.45,196.97,3.99,3.72,0,25,8.65,1.1,1.52
16076,7.65,5.68,36.49,4.54,4.91,0,5.04,5.57,28.21,19.49,0,0,0,2.49,6.53,0,0,0,0,0
3586,135.18,71.47,35.7,53.06,136.94,0,0,77.61,3.03,26.32,39.67,0,0,1.9,0,0,0,0,0,3.74
8392,48.34,100.83,55.58,39.27,62.01,0,5.35,51.1,11.6,50.3,88.11,33.94,145.7,1.59,10.13,0,10,18.03,0,0
14428,186.37,93.85,25.41,76.4,16.41,0,6.2,0,0.42,0,69.35,0,21.3,23.83,7.7,0,0,0,0,0
6832,27.67,77.6,33.57,88.79,66.3,0,15.17,24.98,5.01,47.96,28.21,114.53,242.88,2.34,0,0,0,9.64,0,0
11481,104.49,111.14,59.98,38.15,7.34,0,3.38,66.07,13.68,40.62,45.03,0,30.61,2.2,3.57,0,0,8.79,0,1.1
13111,30.85,17.59,43.73,58.48,37.17,0,0,7.9,10.08,25.61,19.03,0,156.08,3.49,0,0,0,0.42,0,0
11585,236.59,248.53,81.21,102.1,128.52,0,76.24,134.25,8.95,118.14,71.93,557.34,37.16,113.97,30.48,0,0,49.3,0,12.3
1075,16.96,21.72,37.24,14.23,25.3,0,0.85,13.87,13.46,15.01,3.64,0,29.29,15.01,3.22,0,25,2.74,0,0
4391,72.43,95.92,101.48,57.09,94.25,0,2.25,20.89,23.35,204.56,87.19,64.14,0,73.48,1.04,7,0,11.03,19.81,3.38
1224,18.22,20.27,31.98,13.54,5.39,0,11.1,3.84,2.1,20.98,2.61,0,5.36,1.1,5.88,0,0,5.46,0,0
11164,212.86,268.21,93.58,101.88,178.27,0,10.9,264.92,65.68,55.72,348.77,0,0,0,9.02,-74,10,0.3,0,12.36
2279,21.98,7.33,24.11,43.53,33.74,0,7.6,4.3,9.93,23.18,27.22,0,80.2,4.16,0,0,0,50.19,0,0
324,37.02,22,18.91,8.59,16.04,0,1.67,24.75,4.03,6.54,9.48,0,31.11,0,3.52,0,0,0,0,0
550,30.17,32.17,46.98,21.23,39.9,0,1.95,26.91,2.77,40.51,22.36,0,13.27,0,7.05,0,85,0,0,0
13086,86.34,140.69,46.23,122.05,81.64,0,0,29.29,5.35,55.47,99.21,0,5.43,13.09,5.38,0,0,0,0,0
5055,15.55,42.43,15.3,25.83,46.2,0,2.97,0.41,1.01,13.01,16.98,198.64,0,0,2.63,0,0,0.84,0,0
14907,10.74,43.62,46.71,94.92,80.29,0,22.25,7.23,0,21.26,0,50.22,0,0,0,7,0,3.4,0,1.69
14817,50.35,57.55,26.95,57.96,46.34,0,2,24.73,0,8.17,86.63,27.65,59.01,0,1.18,0,0,0,0,0
15311,89.64,49.97,48.54,30.04,65.17,0,18.73,4.49,0,6.91,20.42,0,6.37,1.7,0.79,0,0,2.12,0,0
10342,213.8,142.95,189.17,215.22,53.62,0,97.27,154.97,17.22,115.42,387.48,0,230.05,0.89,2.47,4,25,12.8,0,0
6521,333.49,110.84,184.56,283.45,494.28,0,10.7,90.15,98.72,367.04,422.09,9.95,3.82,57.24,0,0,0,33.2,85.46,19.07
6348,86.71,165.54,48.66,113.84,93.29,0,9.31,80.02,73.84,51.2,81.77,7.31,35.15,0,5.43,3,0,53.85,0,0.89
4376,5.85,23.31,53.94,14.17,21.93,0,16.05,23.53,3.39,8.41,11.28,19.69,0,0,0,0,207.97,0,0,0
5268,11.73,12.89,7.6,5.11,23.15,0,5.35,23.19,7.19,4.54,17.69,172.52,20.48,0,22.83,0,0,0,0,0
8987,164.77,231.03,308.3,173.46,509.93,0,249.7,135.6,379.95,139.12,288.85,9.21,138.22,5.19,11.78,6.5,0,35.24,0,13.48
15091,3.21,12.75,5.17,6.82,8.4,0,2.35,3.99,0,7.59,5.58,26.27,0,0,0,0,10,0,0,0
7016,85.92,59.83,60.34,48.51,58.67,0,5.3,3.38,26.98,34.96,103.7,316.33,8.5,2.2,7.68,0,120,0.84,0,3.38
14610,12.78,21.88,47.1,6.19,29.98,0,11.18,0,9.71,22.65,8.07,0,0,4.08,1.39,-1.6,10,4.98,0,1.69
5373,33.12,8.23,37.63,15.67,10.01,0,1.05,1.77,3.72,17.57,4.18,25.14,18.24,0,3.77,0,0,0,0,0
15160,27.19,70.98,68.92,18.45,10.66,0,5.25,67.85,0,85.98,0,0,0,0,7.2,0,0,0,0,0
3820,28.65,26.34,10.57,21.78,3.56,0,56.9,23.78,2.39,3.44,7.13,234.78,0,18.85,8.61,33,30,2.37,0,0
5090,77.66,83.59,182.92,62.99,216.56,0,44.98,23.99,102.05,23.03,38.76,317.2,0,17.1,32.71,10,0,4.07,0,7.43
15016,5.93,4.72,1.71,3.83,5.39,0,2.97,7,0,0.79,2.49,0,0,0,0.79,21,116,0,0,0
13900,79.66,70.51,103.81,115.7,31.08,0,0,16.33,6.35,94.31,63.79,0,4.26,17.5,2.3,0,0,0,0,0
7379,98.83,79.59,91.39,84.92,153.87,0,8.65,111.48,13.06,56.59,74.49,0,52.97,8.25,11.05,0,0,16.28,0,4.65
14500,105.46,176.1,10.58,53.56,18.4,0,31.2,0,12.17,22.61,0,4.11,0,0.47,0,0,20,0,0,0
8812,36.93,96.41,30.02,129.4,45.84,0,19.66,3.82,12.77,16.99,124,0,0,55.13,2.7,1,0,1.01,0,0
3394,54.44,43.66,39.54,101.93,53.88,0,8.1,34.12,6.31,66.73,39.94,0,0,0,1.37,0,0,0,0,0
9470,35.34,9.77,15.86,24.55,2.03,0,17.78,17.71,3.09,22.03,31.9,244.76,6.2,1,0.89,56,0,0,0,0
8567,58.88,70.26,48.79,55.25,82.21,0,5.99,42.92,18.17,66.88,50.18,3.81,34.21,7,4.05,0,0,13.59,0,2.79
5908,42.9,37.96,201.25,28.34,50.24,0,14.91,10.36,62.3,45.15,39.61,9.52,26.32,0,15.05,0,40,7.34,0,17
15503,4.22,33.18,31.47,9.63,5.43,0,87.6,55.13,10.5,0,2.69,247.51,73.54,0,0,66,0,0,0,0
201,41.9,113.02,86.51,74.2,48.12,0,8.67,27.49,23.47,53.02,44.63,0,17,0,7.93,0,0,3.89,0,10.1
269,63.28,35.75,45.42,21.96,41.92,0,4.1,114.48,30.07,82.73,35.18,0,47.85,73.5,33.43,0,0,1.48,0,0
11108,50.27,85.65,11.75,55.45,76.92,0,26.69,86.75,10.5,40.72,74.01,665.95,3.4,3.2,3.57,280.4,20,5.67,0,1.52
9975,45.68,117.04,101.26,38.61,55.79,0,59.26,25.74,107.76,29.76,108.08,186.47,24.65,2.87,20.61,100,380.5,7.66,0,0
7005,194.83,248.19,192.34,108.15,118.69,0,55.8,96.57,81.37,86.62,438.83,0,683.46,7.25,2.99,0,0,5.11,0,0
10263,129.03,81.4,67.68,146.67,101.04,0,29.85,31.27,18.43,26.42,32.89,126.11,7.65,24.5,20.49,8,41,10.45,0,0.84
1228,17.62,81.6,24.68,6,10.05,0,8.5,22.29,1.61,23.29,22.45,0,6.8,5.63,2.07,16,74.57,1.15,0,0.67
12195,21.47,4.57,4.06,5.56,41.79,0,0,34.85,0.97,5.52,16.35,487.54,0,0,0.89,5,0,7.8,0,0
7079,29.26,115.24,37.63,46.92,3.38,0,3.2,7.32,7.52,6.02,35.63,0,0,145.6,22.15,0,0,0,0,0
1031,10.62,7.42,0.87,5.34,3.17,0,3.08,5,1.41,10.63,7.93,0,16.14,2.45,0.89,0,0,8.51,0,0
1760,77.26,62.6,97.45,130.82,113.71,0,19.02,23.64,2.67,8.77,8.88,0,0,0,0,0,0,1.68,0,0
1978,38.69,72.72,27.15,39.71,35.29,0,0.85,0.85,11.96,17.14,28.38,0,5.94,5.11,3.02,4,0,0,0,0
9756,50.13,107.9,69.4,62.28,34.2,0,1.8,30.47,34.88,27.49,44.12,0,60.52,17.34,7.59,1,62,0,0,1.52
11769,13.51,7.63,0,2.29,2.29,0,0,15.77,20.45,0,9.74,0,111.86,3.41,7.81,0,0,0,0,0
7650,70.51,64.92,52.89,46.01,26.93,0,16.64,5.72,5.87,12.57,1.99,47.17,4.92,12.82,3.79,0,0,0,0,0.84
14361,38.17,184.85,12.83,8.09,9.13,0,21.32,0,0,2.94,3.99,238.23,30.62,0,15.46,21,0,14.16,0,0
5107,24.69,58.33,85.52,3.7,28.49,0,24.11,14.27,78.08,34.71,21.06,475.15,0,1.6,3.94,4,147,9.32,0,3.4
13969,48.57,63.99,13.48,36.44,15.21,0,0,3.11,0.66,5.72,95.16,0,169.94,59.89,0,0,0,0,1.1,0
81,80.55,122.82,59.01,115.42,35.35,0,5.44,45.67,30.87,31.82,44.73,0,120.66,2,4.53,0,0,4.52,0,0
11420,4.92,40.55,4.23,11.19,34.06,0,20.3,8.51,3.44,5.88,3.49,107.03,3.15,8.09,0.65,1,10,4.23,0,2.45
3463,100.36,75.78,13.66,29.64,5.66,0,15.12,38.59,0.74,18.28,52.16,0,2.55,0,0.9,0,0,0,0,0
2260,99.33,100.47,173.38,127.03,239.45,0,192.06,16.04,7.5,107.32,280.93,0,0,0,5.75,0,0,20,5.13,0
5562,128.89,59.91,6.3,136.16,67.06,0,2.8,6.82,17.32,55.03,55.16,0.64,261.31,0,5.63,30,0,5.42,0,0
